user_id,group,is_purchase
8342c5cc,C,No
492cb3f9,C,No
1e818191,C,No
7cd05c02,C,No
0c05d300,C,No
2437abfa,C,No
e755ad54,C,No
4a1039c4,C,No
846307d4,C,No
5e7bd206,C,No
38302ef8,C,No
78649584,C,No
447994fa,C,No
ef218161,C,No
db3ce003,C,No
46094ec7,C,No
d9a47973,C,No
2baae2d5,C,No
5fe1329c,C,No
d010b3d9,C,No
90d0ddc5,C,No
ea96a4fd,C,No
6d830b8a,C,No
832ac26b,C,No
c760a0a1,C,No
0e408488,C,No
b8929ab5,C,No
86a80c93,C,No
46362374,C,No
ffa957d8,C,No
973d50cc,C,No
72a042cd,C,No
098abd35,C,Yes
f9cc05a0,C,No
74ee7795,C,No
56d0cf65,C,No
9dfe49f2,C,No
df7198e8,C,No
3c4786c5,C,No
5f2c8d5b,C,No
684a482a,C,No
3d6ecf20,C,No
db3b0333,C,No
cc2c4f4c,C,No
fab267cb,C,No
6d586b99,C,No
717a69ce,C,No
69188fc0,C,No
7e14b6c3,C,No
b43c4978,C,No
f1cff10c,C,No
d1dd01c0,C,No
0d479a14,C,No
3578a944,C,No
1d593805,C,No
f38b5ff7,C,No
8b151a4c,C,No
4c16fba7,C,No
601dc51f,C,No
ffe0629c,C,No
a0a119d9,C,No
f56c0ce8,C,No
7355aa4b,C,No
b5d23828,C,No
c1ec1ff1,C,No
d1f15378,C,No
1cbb75cd,C,No
fe1bab4d,C,No
fe055302,C,No
00053c9a,C,Yes
8e4e6b42,C,No
c0757d83,C,No
7bfb4c9e,C,No
e9ca4750,C,No
23256704,C,No
7cee6d60,C,No
caa07799,C,No
8042d252,C,No
d62743df,C,No
08d7250c,C,Yes
bddd8847,C,No
026dccd0,C,Yes
fd5ba01e,C,No
31ec4445,C,No
51e4424d,C,No
93a3cb76,C,No
ee3b7960,C,No
257e4d1b,C,No
9547b6e5,C,No
c9f1901d,C,No
388f7828,C,No
68c3f400,C,No
7898e11a,C,No
10585391,C,No
a103ab25,C,No
bde21a81,C,No
4e0902fb,C,No
657655f6,C,No
3697b2cc,C,No
f95e63ea,C,No
5fce0f61,C,No
82a4144d,C,No
fe48dfdd,C,No
173f5ea4,C,No
66b626f3,C,No
f4f52932,C,No
dbb00419,C,No
32e56938,C,No
d8eb4e36,C,No
e6367ba7,C,No
9a20ac49,C,No
fb2d37da,C,No
765e03f8,C,No
949c11b0,C,No
74413bbf,C,No
1f7fdf07,C,No
5fb6565f,C,No
1a049cfb,C,No
87b16000,C,No
8a9a952d,C,No
3c0ee448,C,No
199b3ddd,C,No
e0b560b5,C,No
d3aa5e6f,C,No
2ee93859,C,No
15fccfd4,C,No
5f1ac213,C,No
38f115bb,C,No
e1a2f30d,C,No
7e4456c2,C,No
f045b8f9,C,No
8c41b401,C,No
fd7d939b,C,No
9338d530,C,No
e2a4b82b,C,No
3278f421,C,No
90649683,C,No
65777057,C,No
9921971b,C,No
a6d7c293,C,No
79314338,C,No
460f8f39,C,No
12a9e8ba,C,No
0c8515bd,C,No
e598c8a3,C,No
4f41ac26,C,No
fb6990d2,C,No
d136855c,C,No
9855d514,C,No
3885d9f4,C,No
ba4124eb,C,No
6aef8d37,C,No
07c9a2bc,C,Yes
fd207845,C,No
4778d053,C,No
202cbde1,C,No
87f014a5,C,No
5f9865c3,C,No
35c3f4d6,C,No
85b92bed,C,No
0d0d66fb,C,No
83caa268,C,No
5594aa2f,C,No
4400784a,C,No
cefb4a28,C,No
da09ab58,C,No
c0f91008,C,No
627ea916,C,No
fd4eec9e,C,No
6ddabda4,C,No
975c9708,C,No
74275c9f,C,No
862cd1bd,C,No
d25b4444,C,No
12e36e56,C,No
6f2422e8,C,No
fc1e50c8,C,No
c374ac67,C,No
d50fcbe9,C,No
e1d9acc6,C,No
a3c8b063,C,No
dafd4b68,C,No
1ce60b88,C,No
a8985f8b,C,No
b73eac00,C,No
9a606159,C,No
1b7d3a0a,C,No
3696d0f7,C,No
c1ce189b,C,No
c63069f7,C,No
f9bcd69c,C,No
1e47104e,C,No
980b37fd,C,No
9529b483,C,No
51be79bc,C,No
8e1043e4,C,No
efc1b3db,C,No
a1d651fa,C,No
944a9c18,C,No
239ba38a,C,No
25675fdc,C,No
32214899,C,No
6eeb6932,C,No
a1b6b44b,C,No
36c75d2f,C,No
aaf552c5,C,No
09826521,C,Yes
8ad69d41,C,No
01464c4b,C,Yes
c47d4898,C,No
84537bd8,C,No
8acc66b5,C,No
654148eb,C,No
7ddb548f,C,No
9e5760b7,C,No
978865c9,C,No
057494a7,C,Yes
501d005c,C,No
d617ec79,C,No
4aee1eb5,C,No
10ea1a75,C,No
01c6a40a,C,Yes
50689818,C,No
6a02dc67,C,No
d4647278,C,No
a626f9bb,C,No
4002b522,C,No
fb26d6b7,C,No
f592b930,C,No
6ac01dca,C,No
885fa5da,C,No
c7292631,C,No
f8bec837,C,No
21496560,C,No
969d31d4,C,No
0a9993b5,C,Yes
5b7135e2,C,No
b5331e87,C,No
54e40f35,C,No
03bf7890,C,Yes
a9434d10,C,No
ea9daff6,C,No
362d2bb6,C,No
e1662b28,C,No
5020b48a,C,No
310b15f4,C,No
33cea630,C,No
8ccfcad2,C,No
423e83fe,C,No
b41f3855,C,No
766bc430,C,No
6645bef5,C,No
18077c28,C,No
4785ec29,C,No
15abe64d,C,No
e2ac1f18,C,No
221b6c59,C,No
594e8e2c,C,No
eb0851f2,C,No
28b573c0,C,No
f92254ee,C,No
27b303a6,C,No
4d27ec10,C,No
c00dda63,C,No
874e25ba,C,No
e5adc3c1,C,No
566d2b63,C,No
2ccb4466,C,No
c5d2adbe,C,No
9969141e,C,No
9bec8c39,C,No
fe5182c4,C,No
1ae72410,C,No
6b03589f,C,No
d1698938,C,No
18539297,C,No
b0ee6132,C,No
c97de5c0,C,No
d20a8daa,C,No
db1a03ad,C,No
8f0b6649,C,No
0ec70025,C,No
16e5a902,C,No
f8a164e9,C,No
fcf3371e,C,No
cecac236,C,No
16e626b0,C,No
8d3f0ec5,C,No
9134bea8,C,No
9538d77b,C,No
0456ea15,C,Yes
3f98ff65,C,No
3e382eee,C,No
309aea07,C,No
af25dd25,C,No
307b0418,C,No
b279b831,C,No
83d6623e,C,No
161cba32,C,No
24da118c,C,No
3e1e07ce,C,No
92d0f55b,C,No
a988bac5,C,No
606b29cc,C,No
c34cda35,C,No
c46f0967,C,No
af4f2617,C,No
e2cc57c9,C,No
8a8d3cb2,C,No
93b5a619,C,No
01835f39,C,Yes
248b7ae7,C,No
fc0d4c1f,C,No
2609b273,C,No
31f8a516,C,No
52ebcd20,C,No
398a2d93,C,No
3fc3d1b2,C,No
d864b9c1,C,No
0fbfce77,C,No
81e659ac,C,No
d38d436c,C,No
5a5664b1,C,No
af095871,C,No
397c5e85,C,No
ef5af080,C,No
3461f542,C,No
fc73f461,C,No
4d04e8a2,C,No
ca02384f,C,No
dcce7c0e,C,No
1c3cdf99,C,No
8e1ee65e,C,No
41296ddb,C,No
73ebe1f0,C,No
038fb8f9,C,Yes
b7b8a481,C,No
d9cd8d70,C,No
652ed335,C,No
c0d0f745,C,No
98aaf5f0,C,No
d5150096,C,No
2ac8b2e7,C,No
db83e6f1,C,No
47fc27c7,C,No
529df5d2,C,No
03f696c8,C,Yes
454ed4f2,C,No
13f6f39d,C,No
efba0ea9,C,No
4a57eb45,C,No
9107a9f3,C,No
8da718d1,C,No
4c751ca1,C,No
034a25bc,C,Yes
02f927de,C,Yes
234a592a,C,No
b69ee23f,C,No
53f4c801,C,No
0497b8fd,C,Yes
a4535375,C,No
9afe0fdb,C,No
22493ba6,C,No
e3cf6145,C,No
f6871770,C,No
6b2db9ae,C,No
b9d80468,C,No
d2e18b27,C,No
30cc7c3a,C,No
daac1355,C,No
69980924,C,No
321f1d46,C,No
6988b66a,C,No
a1c7267f,C,No
f2ef1792,C,No
2fe78b0f,C,No
c14b26b6,C,No
795d48c2,C,No
06288abd,C,Yes
2619c593,C,No
d28b5cfb,C,No
4fefb4db,C,No
0429838a,C,Yes
9ec54169,C,No
28c341a1,C,No
8b6e5e15,C,No
3524ef2e,C,No
ce00db2a,C,No
204bae12,C,No
0dc9079f,C,No
ab443ffe,C,No
c6adf0fc,C,No
83236557,C,No
4a640fdf,C,No
4b5db862,C,No
e06a7f27,C,No
0d76dc91,C,No
4bb1a285,C,No
510ab806,C,No
cff4bc2a,C,No
bf345fab,C,No
b503116b,C,No
384ca5f0,C,No
e45bd78a,C,No
f8b48176,C,No
712dee86,C,No
03eb52b2,C,Yes
63b1c162,C,No
d032a3ac,C,No
4fc89678,C,No
8884fe2c,C,No
25174f13,C,No
af185684,C,No
2cecc561,C,No
34385f10,C,No
94cc56df,C,No
5d09b1d7,C,No
28eb7dd7,C,No
ba16b54e,C,No
8cd1b8d8,C,No
ddd0f390,C,No
f9cc0de7,C,No
7a0d991f,C,No
9907ce95,C,No
e8a75d24,C,No
a188b367,C,No
6b4e808b,C,No
deced57a,C,No
01829d31,C,Yes
548d6282,C,No
823a7c2a,C,No
bd9e4d0e,C,No
62a306dc,C,No
dbcce5e8,C,No
4cd6e731,C,No
dce17104,C,No
724f554b,C,No
eb85a208,C,No
8a2c05c2,C,No
f85932d5,C,No
7a327ab4,C,No
5a219d7d,C,No
9b06a3cd,C,No
28fae4c0,C,No
c59ec8b0,C,No
d9aa913b,C,No
3970aa0b,C,No
873ba75a,C,No
892e12ec,C,No
b1f950f2,C,No
caceeb27,C,No
bd242688,C,No
fa7a8905,C,No
e2fab7b9,C,No
febf6f94,C,No
e1f2cb63,C,No
dfa8c58a,C,No
c7ba99ea,C,No
8bb6736b,C,No
b8a38342,C,No
6d436df5,C,No
00821403,C,Yes
2c76ebc7,C,No
6d9fdacf,C,No
9cdf218e,C,No
19a2542f,C,No
36552f0b,C,No
dd98dbcf,C,No
37b9e78c,C,No
5a466628,C,No
138eabf1,C,No
709770c8,C,No
97c8de32,C,No
e03c7a38,C,No
42cd6335,C,No
24a08b7a,C,No
dbbbf1b5,C,No
509e342a,C,No
a28d1c4a,C,No
7f1cf810,C,No
1a96ad1b,C,No
1d471298,C,No
1843aae6,C,No
f8d420a5,C,No
7f4a9ad2,C,No
1f6e67c7,C,No
0f054215,C,No
9a26b6fd,C,No
90350c4b,C,No
9ff3a10b,C,No
8d1428ba,C,No
9ef105ef,C,No
559dbf9c,C,No
7bfcc588,C,No
1eca054c,C,No
375d94f1,C,No
778123cf,C,No
38490d11,C,No
f69cd86a,C,No
6f4b9cbc,C,No
71685199,C,No
4c7766ee,C,No
ff11d729,C,No
28175f4a,C,No
3131f647,C,No
d1f0919b,C,No
95082097,C,No
84f833b7,C,No
d7c7d9a3,C,No
81294d6d,C,No
ea9a6f58,C,No
b93d7a2b,C,No
f96a2253,C,No
a6f5c103,C,No
11aa5d9b,C,No
bfa289f5,C,No
8e86240c,C,No
8546fc8d,C,No
19a07521,C,No
21550c80,C,No
f02067f2,C,No
268b287b,C,No
81712aec,C,No
7792793f,C,No
7eb83f98,C,No
edf0458e,C,No
33a36a4f,C,No
c443af61,C,No
d890f03b,C,No
263c5f74,C,No
257fe1f1,C,No
8ae25d09,C,No
0325b0d1,C,Yes
66c9910c,C,No
ee08dff6,C,No
6d3e5faf,C,No
6e62eff2,C,No
c01c6b83,C,No
e45665d1,C,No
ebf3f737,C,No
781ac294,C,No
1b449dd1,C,No
4f448e0e,C,No
58084149,C,No
d04555fe,C,No
4ba1ca6b,C,No
97fb604d,C,No
19d4a59e,C,No
607c3947,C,No
328afa96,C,No
5ded38ed,C,No
f449ad08,C,No
a60e3e6a,C,No
427dff83,C,No
27ffe50f,C,No
0b4766ca,C,Yes
0aa7367e,C,Yes
7001e587,C,No
a30b131d,C,No
ee580cd9,C,No
fd7d898f,C,No
ed91c2a5,C,No
bc6f383c,C,No
385da6ef,C,No
ac1d024e,C,No
3ce81651,C,No
ce90aa64,C,No
9390342b,C,No
4dc36a5a,C,No
d6c88af6,C,No
a09fbcc8,C,No
22008630,C,No
e9e0712e,C,No
4b4851c1,C,No
68a5e5b0,C,No
d8b2f972,C,No
d3800eb1,C,No
3b53cd7a,C,No
3dd6c9c7,C,No
3db9531b,C,No
a226ef6e,C,No
f6fd2b2d,C,No
b4b4aad6,C,No
4cb290b6,C,No
86a04a94,C,No
46d1ab0c,C,No
aa22d8c5,C,No
49099cc0,C,No
898f0aa0,C,No
0cdd04a4,C,No
90560fb3,C,No
af3aae02,C,No
220cde2f,C,No
21765214,C,No
c64bde76,C,No
30386921,C,No
896fdb5e,C,No
837169c7,C,No
343f5d65,C,No
87805a55,C,No
b2ff9190,C,No
ea81d04c,C,No
aa9d629a,C,No
b39427b9,C,No
855be995,C,No
f8fe822b,C,No
9673db97,C,No
0eab000b,C,No
c3102195,C,No
da0bf106,C,No
678bc8fa,C,No
e171f51c,C,No
fe782612,C,No
ddbed28f,C,No
da7c44d4,C,No
6c4cec5e,C,No
3d0c02e7,C,No
06ea1a66,C,Yes
d280e1e9,C,No
9fa64ba8,C,No
346b39ce,C,No
44ffb067,C,No
4477b4e5,C,No
8fc9d883,C,No
58413ae6,C,No
91e90504,C,No
217e0b89,C,No
c0c03ef9,C,No
5a6dc59e,C,No
f1283b5e,C,No
d4a8717c,C,No
57f77994,C,No
f9af8b99,C,No
314ef36b,C,No
ca499582,C,No
3fada40e,C,No
f686cf1f,C,No
2f6253dd,C,No
52946970,C,No
aab14928,C,No
4b92c6eb,C,No
517448ac,C,No
614d46f5,C,No
a1195245,C,No
9824787a,C,No
26559657,C,No
ec1e2c3f,C,No
4cef619e,C,No
92ac2887,C,No
2f8d7b2a,C,No
f09503c5,C,No
410437e5,C,No
cedf2654,C,No
f925e9f8,C,No
76b4dba3,C,No
7b9a865d,C,No
2d10702e,C,No
8d1d15b8,C,No
3ae1a2d8,C,No
ec1037d7,C,No
75d6d611,C,No
68106f46,C,No
17022721,C,No
9062e4e4,C,No
f3d024fb,C,No
6fbc672b,C,No
635069a3,C,No
c6371061,C,No
caa039f6,C,No
56e84176,C,No
a2a52623,C,No
22a21da0,C,No
cbe379e1,C,No
a350857f,C,No
0aff4ea1,C,Yes
f2b659ca,C,No
5f902ce4,C,No
40a0cd07,C,No
907bf70f,C,No
29b42b3d,C,No
697097ff,C,No
563e8c80,C,No
ec3b173c,C,No
20635a64,C,No
3d997ce2,C,No
fd0a94c8,C,No
4d5281dc,C,No
b0baa21e,C,No
2beba572,C,No
387c179e,C,No
7e80fad1,C,No
6e8d7691,C,No
abbb8470,C,No
b6788d9d,C,No
ce432228,C,No
9ab7abe9,C,No
f5156517,C,No
0a75589d,C,Yes
8bfe2557,C,No
56358330,C,No
27d267db,C,No
e1f7ce3d,C,No
c61b1388,C,No
daf93362,C,No
87eae204,C,No
a3806f1e,C,No
cd06b57a,C,No
d059af41,C,No
f21eb7a3,C,No
46d4c84d,C,No
4efe97aa,C,No
5a1c2e58,C,No
7fcf56eb,C,No
ba9ee0ea,C,No
d5848491,C,No
9c83f64f,C,No
d7ebbb1b,C,No
b2e2551d,C,No
eb1f47a5,C,No
f98f9878,C,No
fe5474d5,C,No
6dfd7c0a,C,No
fc2b496d,C,No
897da401,C,No
d0fe3c7d,C,No
be057fc9,C,No
b80f2639,C,No
45085782,C,No
21e2b879,C,No
42e5f0b1,C,No
ce9560d9,C,No
a28970e3,C,No
05cf4a4c,C,Yes
d774df32,C,No
ac442917,C,No
6699f03b,C,No
ff82d46d,C,No
03e16a2c,C,Yes
101b96a8,C,No
22d0f93e,C,No
7ef7b5c0,C,No
5221e7ce,C,No
4fe4e101,C,No
9a5ea017,C,No
53a9b2b5,C,No
8fdb0d7a,C,No
5325e898,C,No
01886118,C,Yes
af7d1ae0,C,No
96ff9c2d,C,No
df82fac5,C,No
7a4d0e09,C,No
8a1a5cfc,C,No
74d788ff,C,No
549c1be5,C,No
561ba94b,C,No
17c3522e,C,No
8aabbd30,C,No
9e6ada50,C,No
2d2549b5,C,No
29b0c2b4,C,No
fa9a78b2,C,No
70feac55,C,No
5b74aaa3,C,No
779c6320,C,No
20ab0ec2,C,No
7e97ed99,C,No
51e3cfa0,C,No
bad478e0,C,No
38d6465c,C,No
5a52f8fe,C,No
f333b0e2,C,No
0218fba1,C,Yes
bc9fc15c,C,No
2fdf4590,C,No
b07c8fed,C,No
a838003c,C,No
fddcf0e8,C,No
d8a354b8,C,No
5f8461b3,C,No
db90d1d1,C,No
b1d0286e,C,No
47f06b7e,C,No
28d2d907,C,No
c310af5a,C,No
524c8ca9,C,No
d938236f,C,No
8ea573ff,C,No
13bba846,C,No
6dcdf95f,C,No
4f6367e7,C,No
2f90d959,C,No
55c30f5f,C,No
01f8b337,C,Yes
c1db97f5,C,No
01fdbe76,C,Yes
29c0eed7,C,No
c8d3cc01,C,No
bd466ed4,C,No
1c4c7361,C,No
d81e8990,C,No
8a8bde72,C,No
09ad7239,C,Yes
7d32aa75,C,No
82745ce7,C,No
47629651,C,No
16795d67,C,No
5055ac20,C,No
0b688efa,C,Yes
1fdd4ffa,C,No
3b83542e,C,No
3e201c94,C,No
b5777943,C,No
94034591,C,No
d742e18c,C,No
87614469,C,No
a17f6baf,C,No
c25f7027,C,No
4083760c,C,No
754260ea,C,No
3505fb70,C,No
f7447ed4,C,No
873d3376,C,No
7856e89b,C,No
23788e85,C,No
170460c4,C,No
10896df8,C,No
354b7e81,C,No
2f165d5d,C,No
06fd6b01,C,Yes
817e0d38,C,No
27ceed04,C,No
d06dcbac,C,No
e17cb663,C,No
4e787a96,C,No
cfcaa645,C,No
a10b79a1,C,No
2c14bad7,C,No
078401fe,C,Yes
0c4e6f7d,C,No
2db36607,C,No
22a33081,C,No
e0d20c52,C,No
5c803c0c,C,No
f4404179,C,No
4a102a32,C,No
894554f7,C,No
ca2a9115,C,No
7078992f,C,No
7865cb09,C,No
1a07a1c5,C,No
973e6506,C,No
3b308d0c,C,No
ac94c69e,C,No
b5b0ad64,C,No
566d7efb,C,No
85477d4b,C,No
c1a2887b,C,No
ae520f45,C,No
2acc03f8,C,No
98b5e4b2,C,No
fdcdd797,C,No
089c3fe1,C,Yes
eb7a8873,C,No
08efa8d5,C,Yes
6f6630f9,C,No
6058f814,C,No
f0d46890,C,No
826e6201,C,No
30e47a77,C,No
2ab95528,C,No
3d6fae46,C,No
72c0f4ff,C,No
a5cfc869,C,No
7d34d747,C,No
820c8746,C,No
658ca8ad,C,No
0eca7299,C,No
124a8d9d,C,No
73320d1c,C,No
83093710,C,No
eac1d509,C,No
620e41e5,C,No
2881d913,C,No
e3e03c5d,C,No
672a0a27,C,No
706b19e2,C,No
3709480f,C,No
c44368ba,C,No
d55ff3fa,C,No
7798d99e,C,No
25012dad,C,No
5b5960c3,C,No
0a0109bf,C,Yes
5237dc15,C,No
ea15902e,C,No
e6480fee,C,No
8200b01a,C,No
7a2de5c7,C,No
ae44bd6c,C,No
fbd2dda6,C,No
6fafdccc,C,No
1b3a9cd2,C,No
dc50b7c2,C,No
63670e87,C,No
69d8edbe,C,No
6bf4a9b6,C,No
793711e8,C,No
8e7835f8,C,No
c738d322,C,No
0a35cbb1,C,Yes
48483bc1,C,No
8002aa16,C,No
3bae3245,C,No
46dac4fa,C,No
72fefa37,C,No
311f478e,C,No
f6bf9746,C,No
e25a228f,C,No
8d17df46,C,No
276f8378,C,No
228e9183,C,No
0a737724,C,Yes
9fad8f41,C,No
8192c77c,C,No
c50c6478,C,No
fdacf9de,C,No
10064b89,C,No
69c6229e,C,No
b7f082ed,C,No
0e267d8d,C,No
1c51ab97,C,No
b8effbf6,C,No
0b916e80,C,No
3ab52b6a,C,No
322a76d6,C,No
8c212b73,C,No
ca33b400,C,No
fb22b746,C,No
ead0b2ab,C,No
17ca125b,C,No
146263d7,C,No
d912f158,C,No
d546f8ca,C,No
d89672dd,C,No
4f96be36,C,No
d8220197,C,No
47d9b73b,C,No
aea011ef,C,No
6f343e2b,C,No
10ec0fa6,C,No
805221d4,C,No
feaccff1,C,No
37c2a3f0,C,No
7e759f87,C,No
fcf70197,C,No
1ca6a768,C,No
ddc6aa9c,C,No
de3410a7,C,No
44f026d3,C,No
0f0f4a98,C,No
2acae6e7,C,No
4c138986,C,No
4cd83c5a,C,No
a08daab0,C,No
f19e567d,C,No
6b604be4,C,No
14decbc4,C,No
4b51ca87,C,No
d70693dc,C,No
f69724d9,C,No
7db361a9,C,No
a2cc9604,C,No
415b0820,C,No
5b853a3d,C,No
add20cfa,C,No
11a8564b,C,No
71425aa9,C,No
accd6194,C,No
3820c137,C,No
9dbd73b2,C,No
429872a5,C,No
012e323c,C,Yes
94c57a11,C,No
d8e05af6,C,No
1913cbde,C,No
73473fdf,C,No
74f3f7b6,C,No
00cecf34,C,Yes
5e2355ba,C,No
478278ce,C,No
22e2b68c,C,No
19054356,C,No
cf1bf083,C,No
56d28ddb,C,No
249a8258,C,No
0e63440f,C,No
c45469a4,C,No
ee0d0b1a,C,No
7afcbb47,C,No
b48550dd,C,No
4139dec1,C,No
d6e4ccad,C,No
51c72174,C,No
bcea7dc9,C,No
60f4d909,C,No
79742fa0,C,No
a442b1dc,C,No
cafc291a,C,No
be899dc6,C,No
f4e12022,C,No
10e002cc,C,No
096f002c,C,Yes
79d139e0,C,No
ab93d066,C,No
913bb825,C,No
cf115436,C,No
9bf3aa55,C,No
a088275a,C,No
80c73199,C,No
77a7e006,C,No
972767d2,C,No
ff0233ec,C,No
613a1f74,C,No
9aa5052e,C,No
d1241876,C,No
cab90dc7,C,No
a36b29df,C,No
03e256c3,C,Yes
44ff862f,C,No
b5a1456f,C,No
dcdf29b7,C,No
29e24692,C,No
9be00a29,C,No
8839b653,C,No
3ca31b9a,C,No
1282615d,C,No
d88047ed,C,No
48cb9301,C,No
b85b567a,C,No
dc8ea9a1,C,No
21305ee9,C,No
de7d440d,C,No
d48d57b4,C,No
08371db6,C,Yes
069716f5,C,Yes
13eb9c88,C,No
b195e5cd,C,No
2d15ef17,C,No
8685c151,C,No
38006521,C,No
563462e3,C,No
25d3b1df,C,No
ebd8e192,C,No
945d3c4a,C,No
a5073a0b,C,No
2c786780,C,No
cf624881,C,No
9a16d458,C,No
b9b920ac,C,No
b2eaae1d,C,No
71b32b6b,C,No
bce930f6,C,No
3df3ebd6,C,No
1d673f80,C,No
7da81a79,C,No
bd00f045,C,No
4970134b,C,No
f1cf55e6,C,No
b8c43823,C,No
8ef57a7e,C,No
ff2fb6ed,C,No
0277cd1b,C,Yes
be6899b2,C,No
67e5ac93,C,No
68335145,C,No
1f6fd5aa,C,No
ad76e16a,C,No
c9254ed4,C,No
e734362b,C,No
36b4f7d6,C,No
